Time,avg_error
10.72,6.481850211151796
10.73,6.434907523777271
10.74,6.392469239835602
10.75,6.3546858161802735
10.76,6.321694692461803
10.77,6.293628554942472
10.78,6.270623322375498
10.79,6.252824945883518
10.8,6.2403945379147565
10.81,6.233511632686903
10.82,6.232375447175459
10.83,6.237203854012039
10.84,6.248229453437371
10.85,6.26569177450133
10.86,6.289824501760057
10.87,6.320837102629521
10.88,6.358891691363363
10.89,6.404078336043812
10.9,6.4563943142313605
10.91,6.515733337464894
10.92,6.581888342656111
10.93,6.654566953579424
10.94,6.733414737685586
10.95,6.818040069291651
10.96,6.908035799606615
10.97,7.002995475301583
10.98,7.1025240046523725
10.99,7.206243822664832
11.0,7.313797895622207
11.01,7.424850727229769
11.02,7.539088205549033
11.03,7.656216831044636
11.04,7.7759626462959766
11.05,7.898070045818657
11.06,8.022300560222781
11.07,8.148431662232095
11.08,8.276255617567758
11.09,8.405578391402564
11.1,8.536218615118933
11.11,8.668006615210333
11.12,8.80078350467543
11.13,8.934400336364389
11.14,9.06871731709633
11.15,9.203603080843656
11.16,9.338934018835419
11.17,9.474593664065873
11.18,9.610472127410658
11.19,9.746465582353785
11.2,9.882475795211247
11.21,10.018409697693139
11.22,10.154178998665891
11.23,10.289699832047521
11.24,10.424892437879661
11.25,10.55968087376023
11.26,10.693992753980133
11.27,10.827759013878003
11.28,10.960913697103017
11.29,11.09339376365157
11.3,11.225138916715347
11.31,11.356091446543882
11.32,11.48619608968149
11.33,11.615399902085793
11.34,11.743652144772385
11.35,11.870904180756838
